entity_type,canonical_name,match_score,status,source_url
startup,Mindstone Rebel,0.5217,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Mira,0.6154,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,MODIF - AI Contents Platform,0.3571,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Monica,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,MusicLM by Google,0.4167,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,myndless.ai,0.5263,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Neurcode AI,0.5556,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,NewsBang,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Noteweave,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Notion 3.4,0.8571,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Ocean,0.6,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,OCR Arena,0.6154,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,OpenAI in HubSpot CRM,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,OptimizeGEO.ai,0.5263,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Packmind Open Source,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Pangea,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Pi Coding Agent,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Platus (YC F24),0.4211,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,PMB,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Powder,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Praise Jar,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Preloop,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Prometora,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,PromptOT,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Propane,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Property Alpha,0.4348,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,remio - Your Personal ChatGPT,0.3636,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,RockPic,0.625,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,RunInfra,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Say It So - Better Feedback For GDocs,0.359,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,SciMaster,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Scoutflo,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Sider: AI Research Agent & Extension,0.359,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Siit,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Stammer.ai,0.625,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Supavoice,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Superjoin,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Text2Infographic,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,The 2025 state of AI Development,0.3415,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,The Influencer AI,0.48,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Thinglo,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Tolan,0.6,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,TryCase,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,uLuup,0.3636,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Unwrapped,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Virtuall.PRO,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,VisualGPT,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,VTT for Mac,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Watchman AI,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Yescribe.ai,0.5882,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Aden,0.6667,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AGIRAILS,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AIClipGen,0.4211,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,aiCode.fail,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AI Eraser - Redact data from CHATGPT,0.3077,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AI Patient Intake,0.4348,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AI Renamer,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AI Santa Claus,0.4545,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AI Shorts Pro,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AI Skills Manager,0.4348,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AI Test Engineer by BlinqIO,0.3226,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AI Thing,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,ALTAR,0.6154,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Amigo AI,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Animanic,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Anvil,0.6,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AppForceStudio,0.4167,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Appoval,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,ArTok,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AskYourPdf,0.375,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AudienceCue,0.5263,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Auriko,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Auvylo,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Ava 2.0,0.6,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Bagel,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Balance,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,BashBuddy,0.3077,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,BayesLab,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Bito,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Bleep That Sh*t!,0.4545,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Bluerails Discovery,0.4167,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,BobCA,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Bouquin & Ink,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Buildpad,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Candlestick AI,0.6,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Cardamom,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Chapple,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Clarisign,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,ClawMetry,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Clide,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,CoChat,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Codebuff,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Coderrr,0.6154,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Colloqio,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Colossal,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Constellation Gate AI,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Convo,0.6,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Cooked.wiki,0.4167,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Copy.ai,0.6667,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,CosmicUp,0.3529,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,CronBox,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,CtrlOps,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Cypher Scribe,0.5556,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,DataGrout,0.625,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,DeepLiveCam,0.6,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Design Agent by Lokuma,0.3704,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Dictura,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Dippy Widget - AI Character Chat,0.5405,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Dirac,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Docfarm,0.375,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Drafted,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Dual Shades,0.4211,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Dump Memory,0.4211,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,EchoFlow,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Emploio,0.6154,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Espa,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Fenn,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Final Round AI,0.4762,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Fliki AI,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Foretoken AI,0.5882,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Fume,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Gemini Sidepanel,0.4348,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Generated Assets,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Gepchat,0.625,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,GhostSnap,0.4545,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,GitHits beta 0.9,0.5263,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,GitSummarize,0.4762,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Glue,0.6667,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,GradeWiz,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Grapevine,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Handoff AI,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Hermit,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Hero,0.6,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Hiperyon,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,HirePilot,0.6667,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,HuHu AI,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Hunyuan-GameCraft,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,HyperDash,0.4211,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Hyperterse,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Imagine,0.5882,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Indigo,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Infrabase,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,JustPaid,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Kazu Navi (かずナビ),0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Khorus,0.3333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,LIAM,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,LikeTony.ai,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,LLM Stats,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,LogoFast,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Loopin,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Makko AI,0.6154,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,MCP Playground,0.4211,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Memno,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,MeshPilot,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,MindReader v1,0.4545,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Mindspase,0.5263,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,moar,0.6667,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Mochii,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Morning Commute,0.4762,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,n8nCoder,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Nansen AI,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Nektar,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,NervePay,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,NexaSDK for Mobile,0.3333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,NexTalk,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,NextPhone,0.5882,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,nKS - nOps Karpenter Solution,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Ocode.dev,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Odin AI,0.6667,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Openkoda,0.7143,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,PaddleBoat,0.5556,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,PaneFlow,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Parseflow.io,0.381,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Paybond,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Pebbles Ai,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,PerformaMeter,0.4348,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Phonely,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Phygital+,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,PicLooks Avatars,0.4167,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Pipali,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Poised Cupid Edition,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Primer,0.6667,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Pygma,0.6,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Pylar,0.6154,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Quartz,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,RecordMeeting,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Relay,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,ReplyMind,0.6667,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,RetroTerminal,0.4348,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Reviewradar,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,RevoClaw,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Roast My Chat,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Sakura,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Saturn,0.6,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Seer Platform,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Shepherd,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Sipcode,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Skarbe,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Skillkit,0.5263,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Slashspace AI,0.5263,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Socra,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Starchild-1 by Odyssey,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Stetos.co,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Surmount AI,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Synapis,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Talk To Your Computer,0.4138,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Textio,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Tila AI,0.6667,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Timbal AI,0.5882,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,touch grass,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Ubie AI Symptom Checker,0.3846,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,UI Bakery,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,UIQuill,0.3077,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,V2Fun,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,VisibAI,0.6154,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Vocao.ai — AI language tutor,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,YourMemory,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,1000+ Viral AI Art Examples,0.3871,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,1Code,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,21st Fund,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,2dto3D,0.3636,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,3D Viewer for Google Drive,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,A2A Protocol,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Advent of No-Code,0.4348,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Agent Card,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AgenticQA,0.5556,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Agentipedia,0.5882,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AgentOS,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Agentset,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,agumbe.dev,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AI Bulk Analysis,0.4545,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AI Color Match,0.4762,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AI image extender,0.4348,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AI Jingle Maker,0.4545,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AI Lawyer,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Airbrush Studio,0.3478,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AIRI,0.6,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AIRS ML,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Airweave,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AISA AI Skills Test,0.32,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,alphaAI Capital,0.4348,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Andi,0.6,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Antimetal,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,apiJuice,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Architecto,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,ArtCraft,0.5263,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Aura,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AutoCalls.ai - AI Phone Communications,0.3333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,AutoSortPro,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Avec,0.6,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Avina,0.6,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Awshar AI,0.5263,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Bean,0.6667,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Bebop.ai,0.6154,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Bilbo,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Birdhouse,0.5263,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,BloxGPT,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Breadth Edits Beta v1.0,0.375,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Briefy,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Browserfly,0.4211,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Call an AI,0.6667,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Callin.io,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Cardboard,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Cencurity,0.5263,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Chamber: Autopilot for AI Infrastructure,0.3478,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,ChatFolders,0.5455,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,ChatGPT-4 for Google Sheets,0.4324,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,ChatGPT AI Product Finder,0.375,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,ChatPRD,0.5556,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,ChatUML,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Chaturji,0.6316,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,chatWise,0.5263,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Clawcast,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,ClawTeams,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Clean Inbox for Gmail™,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,CleanRoll AI,0.5556,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Clemta,0.6154,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,CLI Market — Commerce APIs for AI Agents,0.3256,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,ClipVideo.AI,0.5556,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,COACH by CareerVillage,0.3871,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,CodeAnt AI,0.6667,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,cognee,0.6667,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Cognitora,0.5263,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,commitify.me,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,ComplyDo,0.3529,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Conduit.app,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Confi AI,0.6154,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Connector,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Crazzy,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Crosshatch,0.5263,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,CyberCut AI,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Cynthia AI,0.6667,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Dazl,0.6667,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Deck,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Deckwise,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Deep Work Plan,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Demystifyd,0.4211,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Denovo,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Design Systems repo for the AI Era,0.3333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Detectly,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,DevPass by LLM Gateway,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Devv.AI,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,DexCode,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Document Parser by Contextual AI,0.3784,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,DocuSpark,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Draft'n Run,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Dream 7B,0.375,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Duck.ai,0.4615,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Dynbox.app,0.3333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Easybilling,0.4545,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,EasyCode,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,EasyKOL,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,EddyOwl,0.375,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Elfsight,0.5714,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Ellie - Your AI Email Assistant,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,EmbedAI,0.5,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Emily,0.4286,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Endgame 2.0,0.4,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Enhancor,0.4706,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,EraseVideo,0.4444,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Erayaha.AI,0.5333,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Evolup,0.375,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,Expertise AI,0.4762,unmatched,https://webclaw.io/data/startups/ai/llms.txt
startup,E.Y.E. by Expert Chase,0.4167,unmatched,https://webclaw.io/data/startups/ai/llms.txt
